u,v,key,source,target,length
393089446,8118243847,0,393089446,8118243847,115.65723896288868
393089446,8118243898,0,393089446,8118243898,62.9947944877109
393089446,8118243898,1,393089446,8118243898,134.842329651345
393089446,8118243842,0,393089446,8118243842,71.17546003215054
393089464,8118263135,0,393089464,8118263135,58.287733781353325
393089464,8118263135,1,393089464,8118263135,196.59439727780682
393089464,8118243869,0,393089464,8118243869,92.73350009663424
393089468,8118263147,0,393089468,8118263147,157.69747867373525
393089468,7598556907,0,393089468,7598556907,31.750107302332335
393089468,8118206609,0,393089468,8118206609,504.40688554481983
393089472,8118263142,0,393089472,8118263142,56.571183577884696
393089472,12070856434,0,393089472,12070856434,49.09327332430879
393089472,8118263146,0,393089472,8118263146,71.90199132550264
393089506,12518718422,0,393089506,12518718422,397.7185647892565
393089506,290209295,0,393089506,290209295,93.46054276639174
393089506,7538277772,0,393089506,7538277772,61.15580219993586
393090158,4770547001,0,393090158,4770547001,303.0725494267778
393090158,7518470952,0,393090158,7518470952,603.4338849768353
393090158,290210100,0,393090158,290210100,76.52029500545098
394633945,5870378046,0,394633945,5870378046,51.8903436210282
394633945,8281404362,0,394633945,8281404362,363.31770124913766
394633945,5870378289,0,394633945,5870378289,230.4407569647651
394633959,5831387571,0,394633959,5831387571,38.4447108317779
394633959,8281390856,0,394633959,8281390856,120.23910755239535
394633959,9901829772,0,394633959,9901829772,180.88231497017537
394633971,5831387957,0,394633971,5831387957,240.7974897419671
394633971,5831387911,0,394633971,5831387911,289.1218810640941
394633971,5831387890,0,394633971,5831387890,172.77581366964927
394634004,833954707,0,394634004,833954707,203.28885959926188
394634004,12070856192,0,394634004,12070856192,317.75403456242077
394634004,4770574815,0,394634004,4770574815,265.7618389268339
394634056,394634067,0,394634056,394634067,642.2484883858881
394634056,833954707,0,394634056,833954707,2235.3836572054993
394634056,12070815235,0,394634056,12070815235,741.092599588277
394634067,7518458402,0,394634067,7518458402,32.398496601960325
394634067,2648780768,0,394634067,2648780768,472.33088518371557
394634067,394634056,0,394634067,394634056,642.2484883858881
394634069,5232486568,0,394634069,5232486568,307.47282213577716
394634069,7518458402,0,394634069,7518458402,171.51665190209886
394634069,2648780750,0,394634069,2648780750,1377.3736452627704
394634080,12514789300,0,394634080,12514789300,12.577744862106435
394634080,7510458300,0,394634080,7510458300,57.21039311593344
394634080,12514789299,0,394634080,12514789299,243.01404568422467
394634087,2642193421,0,394634087,2642193421,44.18621331177872
394634087,12514517978,0,394634087,12514517978,304.73694809026404
394634087,12070815268,0,394634087,12070815268,245.99423655841105
394655865,12069221453,0,394655865,12069221453,782.7867227738064
394655865,2000176459,0,394655865,2000176459,329.0329805256322
394655865,11553176162,0,394655865,11553176162,185.21984385329694
394662398,1468061840,0,394662398,1468061840,14.505811881265725
394662398,2623843111,0,394662398,2623843111,257.9465294514458
394662399,2625625958,0,394662399,2625625958,191.34885359707917
394662399,2026658849,0,394662399,2026658849,225.53646068221633
394770097,7523056496,0,394770097,7523056496,43.127245874669214
394770097,2623843078,0,394770097,2623843078,99.8074764420206
394770097,290206412,0,394770097,290206412,498.6464583323389
394770103,2638944248,0,394770103,2638944248,88.2860621567817
394770103,8612171101,0,394770103,8612171101,18.88331742533451
394770103,11330770228,0,394770103,11330770228,213.6981017277663
394770104,290206276,0,394770104,290206276,109.99205647445483
394770104,394770105,0,394770104,394770105,11.041493661943223
394770104,2623913382,0,394770104,2623913382,76.80149733503539
394770105,394770104,0,394770105,394770104,11.041493661943223
394770105,394770112,0,394770105,394770112,421.63455474394635
394770105,1956589471,0,394770105,1956589471,196.0611604942774
394770112,2625240792,0,394770112,2625240792,3.1336601481808226
394770112,394770105,0,394770112,394770105,421.6345547439464
394770112,2625241128,0,394770112,2625241128,12.433364866094312
394770113,2625240792,0,394770113,2625240792,24.975655222462418
394770113,394770117,0,394770113,394770117,194.45523376579524
394770113,2625240791,0,394770113,2625240791,72.5943121311225
394770117,394770113,0,394770117,394770113,194.45523376579524
394770117,2627603736,0,394770117,2627603736,116.9276750997418
394770117,2623913122,0,394770117,2623913122,332.29670788286734
394800668,5831289849,0,394800668,5831289849,79.35850926225774
394800668,5882469038,0,394800668,5882469038,554.787427500169
394800668,290206695,0,394800668,290206695,40.933253879095226
394800674,5831289494,0,394800674,5831289494,72.23561538879896
394800674,5831289813,0,394800674,5831289813,122.94507581297702
394800674,5870272475,0,394800674,5870272475,264.28926148879657
395074837,5831527058,0,395074837,5831527058,64.1821798887686
395074837,2005926742,0,395074837,2005926742,969.5746249983715
395074837,5831553256,0,395074837,5831553256,69.56303670818835
395074856,395074867,0,395074856,395074867,492.63140857377556
395074856,5870272405,0,395074856,5870272405,134.6710557314963
395074856,2628272411,0,395074856,2628272411,363.6535542048629
395074867,395074856,0,395074867,395074856,492.63140857377556
395074867,5831646139,0,395074867,5831646139,121.88733539197372
395074867,5831646155,0,395074867,5831646155,94.03665959420901
395095710,395095714,0,395095710,395095714,168.38751080936711
395095710,2628272322,0,395095710,2628272322,51.921939235498215
395095714,290206284,0,395095714,290206284,19.92836437975341
395095715,395095710,0,395095715,395095710,187.92883034792038
395095715,395095714,0,395095715,395095714,131.39872070533036
395115873,5870058715,0,395115873,5870058715,756.4214842468127
395115873,990932156,0,395115873,990932156,514.9689217909141
395115873,5870125231,0,395115873,5870125231,288.82001690355975
395115873,5870058534,0,395115873,5870058534,257.3891431598939
395115894,5870057473,0,395115894,5870057473,618.1712032112883
395115894,3842359025,0,395115894,3842359025,700.8746001932124
395115894,395115905,0,395115894,395115905,712.331248803381
395115905,8156854235,0,395115905,8156854235,626.5594819765898
395115905,395115894,0,395115905,395115894,712.3312488033808
395115905,5870058613,0,395115905,5870058613,211.16486908502142
395350868,3903397763,0,395350868,3903397763,82.01599364487338
395350868,7538277772,0,395350868,7538277772,409.21680304987535
395350868,12070856408,0,395350868,12070856408,549.1391433795931
395350868,3903397737,0,395350868,3903397737,150.1118996930667
395350868,12703887824,0,395350868,12703887824,106.19418016363814
395350882,8601028622,0,395350882,8601028622,91.61958250491786
395350882,4770554406,0,395350882,4770554406,76.4751527048583
395350882,8601008979,0,395350882,8601008979,79.10182716154517
395350884,8601028622,0,395350884,8601028622,28.2862683390299
395350884,11555286545,0,395350884,11555286545,139.56769400905767
395350884,3903384196,0,395350884,3903384196,324.84066687697066
395350897,4770554352,0,395350897,4770554352,126.49430706725751
395350897,11555286545,0,395350897,11555286545,598.0968852128183
395350897,4770554346,0,395350897,4770554346,90.49620229865879
395350927,5234298517,0,395350927,5234298517,5.456170988908032
395350927,7531392524,0,395350927,7531392524,402.1795299093782
395350927,1092114407,0,395350927,1092114407,104.65266820914587
395350932,395350933,0,395350932,395350933,57.10692909999449
395350932,5831665771,0,395350932,5831665771,39.05893941787607
395350932,12464811179,0,395350932,12464811179,29.233350867464388
395350933,395350934,0,395350933,395350934,32.75625802105043
395350933,12070856193,0,395350933,12070856193,309.05988662079466
395350934,8601048189,0,395350934,8601048189,46.04393675835386
395350934,12464811179,0,395350934,12464811179,19.969006051447387
395350935,7538281206,0,395350935,7538281206,80.76558510500742
395350935,11555298817,0,395350935,11555298817,198.91804769914228
395350935,5831665771,0,395350935,5831665771,197.4154732509722
395350960,395350962,0,395350960,395350962,79.43732639436296
395350960,5831666667,0,395350960,5831666667,346.86833333644654
395350960,12070846333,0,395350960,12070846333,425.8261066778937
395350962,395350963,0,395350962,395350963,49.984843980854606
395350962,395350960,0,395350962,395350960,79.43732639436296
395350962,12070846326,0,395350962,12070846326,52.04693497252052
395350963,395350962,0,395350963,395350962,49.984843980854606
395350963,12070846333,0,395350963,12070846333,81.6940085285706
395350963,12070846325,0,395350963,12070846325,54.50517860521012
395350968,12070846305,0,395350968,12070846305,43.41768043768704
395350968,12070846336,0,395350968,12070846336,43.317599385040225
395350968,12070846307,0,395350968,12070846307,103.45576504263283
395350978,395350980,0,395350978,395350980,69.85319752566893
395350978,4770547136,0,395350978,4770547136,165.40640422877496
395350978,5234299235,0,395350978,5234299235,252.57894104752387
395350980,7518087998,0,395350980,7518087998,13.932227847312939
395350980,395350978,0,395350980,395350978,69.85319752566893
395350980,6720526673,0,395350980,6720526673,260.39097384672925
395350986,395350989,0,395350986,395350989,61.138773632295035
395350986,5234299762,0,395350986,5234299762,98.86966217325339
395350986,7518087985,0,395350986,7518087985,265.107501885771
395350989,12070856236,0,395350989,12070856236,22.793418704144525
395350989,395350986,0,395350989,395350986,61.13877363229503
395350989,5234298739,0,395350989,5234298739,108.27104501460396
395350996,395350999,0,395350996,395350999,64.6921344142031
395350996,5234298739,0,395350996,5234298739,74.20365695432707
395350996,12070856239,0,395350996,12070856239,160.50510278373199
395350999,290209352,0,395350999,290209352,98.46680381596701
395350999,395350996,0,395350999,395350996,64.69213441420311
395350999,8118039813,0,395350999,8118039813,156.9888824227457
395351003,395351010,0,395351003,395351010,160.9533523177197
395351003,3903384299,0,395351003,3903384299,77.15432840235975
395351003,3903384232,0,395351003,3903384232,219.56805507604912
395351010,7515412996,0,395351010,7515412996,63.63863679418375
395351010,3842359011,0,395351010,3842359011,109.74240894456351
395351010,395351003,0,395351010,395351003,160.9533523177197
395351033,3903384200,0,395351033,3903384200,105.79242959143949
395351033,7531533923,0,395351033,7531533923,81.81777395965409
395351033,6720526625,0,395351033,6720526625,97.2145621271693
395351033,7531533971,0,395351033,7531533971,170.46907570597
395351033,3903384183,0,395351033,3903384183,53.515422890109065
395351037,8914090613,0,395351037,8914090613,34.19249582717586
395351037,7531533984,0,395351037,7531533984,49.74586090513974
395351037,3903328065,0,395351037,3903328065,101.20440268439413
395351675,395351684,0,395351675,395351684,134.06448199383493
395351675,3903397788,0,395351675,3903397788,82.52938894565307
395351675,290209295,0,395351675,290209295,201.36327046673486
395351684,395351675,0,395351684,395351675,134.06448199383493
397700890,7515413113,0,397700890,7515413113,70.03164799084136
397700890,7515413064,0,397700890,7515413064,110.5578301317796
397700890,4770563727,0,397700890,4770563727,193.21274817908346
397700906,3903328193,0,397700906,3903328193,146.27586083515757
397700906,12093799714,0,397700906,12093799714,134.9777608711028
397700906,842387848,0,397700906,842387848,274.3077471069754
397700919,12070856282,0,397700919,12070856282,27.1561762225639
397700919,12070856292,0,397700919,12070856292,97.17547626154027
397700919,9460442317,0,397700919,9460442317,183.74220094330187
398664531,398664543,0,398664531,398664543,230.32773836256067
398664531,12069562744,0,398664531,12069562744,340.47910471486244
398664531,5870269308,0,398664531,5870269308,134.15715925400502
398664543,398664545,0,398664543,398664545,28.152260541225996
398664543,5870268978,0,398664543,5870268978,28.198442059971455
398664543,398664531,0,398664543,398664531,230.3277383625606
398664545,7130140273,0,398664545,7130140273,20.74156705747904
398664545,398664543,0,398664545,398664543,28.152260541225996
398664545,5870047355,0,398664545,5870047355,716.5543500375795
398664626,5870049058,0,398664626,5870049058,58.26264873982756
398664626,5870046756,0,398664626,5870046756,37.776233964900065
398664626,5870046757,0,398664626,5870046757,529.0347331958395
398664677,5870300498,0,398664677,5870300498,49.23956023021229
398664677,398664682,0,398664677,398664682,87.98617870890612
398664677,7577461924,0,398664677,7577461924,409.17716087386077
398664682,398664677,0,398664682,398664677,87.98617870890612
398664682,398664693,0,398664682,398664693,162.16436837485614
398664682,7577461924,0,398664682,7577461924,338.02118603717906
398664693,398664682,0,398664693,398664682,162.16436837485614
398664693,5870270790,0,398664693,5870270790,243.22675111818688
398664693,5870269463,0,398664693,5870269463,249.21231073630213
398664797,5870270879,0,398664797,5870270879,103.33040198350575
398664797,5234453442,0,398664797,5234453442,200.75857714403423
398664797,5870269330,0,398664797,5870269330,67.97031736383141
398664865,3842232064,0,398664865,3842232064,283.4360121711468
398664865,3842232120,0,398664865,3842232120,43.101125319132315
398664870,3842232094,0,398664870,3842232094,43.08473642658173
398664870,5870600613,0,398664870,5870600613,1610.3242039825732
398664875,12069562618,0,398664875,12069562618,373.79399908455065
398664875,3842232094,0,398664875,3842232094,126.46599069697493
398664875,360343019,0,398664875,360343019,443.0867946206362
